message;severity;node;stamp;topics;location
"{'avg_observe_ratio': 0.28, 'avg_explore_ratio': 0.32, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 3.9600000000000017, 'avg_exploit_ratio': 0.4, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.25, 'tick_id': 4800, 'fittest_gene': '1-2-2-0-2-1-1-0-1-0-1-1-0-0-1-1-2-2-0-1'}";"2";"/record_generation_server";"1650482948.806859016";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.28, 'avg_explore_ratio': 0.34, 'fittest_explore_ratio': 0.4, 'fittest_exploit_ratio': 0.35, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.38, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.25, 'tick_id': 4700, 'fittest_gene': '1-2-2-0-2-0-1-0-1-0-2-1-0-0-1-1-0-2-0-1'}";"2";"/record_generation_server";"1650482948.265376091";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.23, 'avg_explore_ratio': 0.34, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.43, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.25, 'tick_id': 4600, 'fittest_gene': '1-2-2-0-2-1-1-0-1-0-2-1-0-0-1-1-0-2-0-1'}";"2";"/record_generation_server";"1650482947.779495000";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.22, 'avg_explore_ratio': 0.34, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.44, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.25, 'tick_id': 4500, 'fittest_gene': '1-1-2-0-2-1-1-0-1-0-2-1-0-2-1-1-0-2-0-1'}";"2";"/record_generation_server";"1650482947.281543970";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.22, 'avg_explore_ratio': 0.37, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 2.9699999999999998, 'avg_exploit_ratio': 0.41, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.2, 'tick_id': 4400, 'fittest_gene': '1-1-2-0-2-1-1-0-1-0-2-1-0-0-1-1-0-2-0-1'}";"2";"/record_generation_server";"1650482946.799223899";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.28, 'avg_explore_ratio': 0.32, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.4, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.2, 'tick_id': 4300, 'fittest_gene': '1-1-2-0-2-1-1-0-1-0-2-1-0-0-1-1-0-2-0-1'}";"2";"/record_generation_server";"1650482946.312721967";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.28, 'avg_explore_ratio': 0.33, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 2.376, 'avg_exploit_ratio': 0.39, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.25, 'tick_id': 4200, 'fittest_gene': '1-1-2-0-2-1-1-0-0-0-1-1-0-0-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482945.845931053";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.3, 'avg_explore_ratio': 0.33, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.35, 'avg_fitness': 2.3760000000000003, 'avg_exploit_ratio': 0.37, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.3, 'tick_id': 4100, 'fittest_gene': '1-0-2-0-2-1-1-0-1-0-2-1-0-0-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482945.405509948";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.36, 'avg_explore_ratio': 0.33, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.35, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.31, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.35, 'tick_id': 4000, 'fittest_gene': '1-2-2-0-2-1-1-0-1-0-2-1-0-0-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482944.944545984";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.36, 'avg_explore_ratio': 0.34, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.3, 'avg_fitness': 2.9699999999999998, 'avg_exploit_ratio': 0.3, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.35, 'tick_id': 3900, 'fittest_gene': '1-2-2-0-2-1-1-0-0-0-2-1-0-0-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482944.495007038";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.38, 'avg_explore_ratio': 0.31, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.3, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.31, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.35, 'tick_id': 3800, 'fittest_gene': '1-2-2-0-2-1-1-0-0-0-2-1-0-0-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482944.030145883";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.38, 'avg_explore_ratio': 0.25, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.35, 'avg_fitness': 2.5739999999999994, 'avg_exploit_ratio': 0.37, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.35, 'tick_id': 3700, 'fittest_gene': '1-2-2-1-2-1-1-0-0-0-2-1-0-0-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482943.537477016";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.33, 'avg_explore_ratio': 0.31, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 3.9600000000000017, 'avg_exploit_ratio': 0.36, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.4, 'tick_id': 3600, 'fittest_gene': '1-2-2-1-2-1-1-0-0-0-2-1-1-2-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482943.082607984";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.33, 'avg_explore_ratio': 0.3, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.37, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.4, 'tick_id': 3500, 'fittest_gene': '1-2-2-1-2-1-1-0-0-0-2-1-1-2-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482942.615101099";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.38, 'avg_explore_ratio': 0.29, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.33, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.4, 'tick_id': 3400, 'fittest_gene': '1-2-2-1-2-1-1-0-0-0-2-1-1-2-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482942.113327980";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.36, 'avg_explore_ratio': 0.33, 'fittest_explore_ratio': 0.25, 'fittest_exploit_ratio': 0.25, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.31, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.5, 'tick_id': 3300, 'fittest_gene': '1-2-2-1-0-2-2-0-0-0-2-1-2-2-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482941.663469076";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.41, 'avg_explore_ratio': 0.33, 'fittest_explore_ratio': 0.25, 'fittest_exploit_ratio': 0.25, 'avg_fitness': 3.960000000000002, 'avg_exploit_ratio': 0.26, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.5, 'tick_id': 3200, 'fittest_gene': '1-2-2-1-0-2-2-0-0-0-2-1-2-2-1-1-2-2-0-2'}";"2";"/record_generation_server";"1650482941.214046001";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.4, 'avg_explore_ratio': 0.32, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 3.959999999999998, 'avg_exploit_ratio': 0.28, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.3, 'tick_id': 3100, 'fittest_gene': '1-2-2-1-0-1-2-0-0-0-2-1-0-0-1-1-2-2-1-1'}";"2";"/record_generation_server";"1650482940.680218935";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.41, 'avg_explore_ratio': 0.31, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.3, 'avg_fitness': 3.959999999999998, 'avg_exploit_ratio': 0.28, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.4, 'tick_id': 3000, 'fittest_gene': '1-2-2-1-0-1-2-0-0-0-2-1-0-0-1-1-2-2-2-2'}";"2";"/record_generation_server";"1650482940.193949937";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.36, 'avg_explore_ratio': 0.32, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.3, 'avg_fitness': 2.5740000000000003, 'avg_exploit_ratio': 0.32, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.4, 'tick_id': 2900, 'fittest_gene': '1-2-2-1-0-1-2-0-0-0-2-1-0-0-1-1-2-2-2-2'}";"2";"/record_generation_server";"1650482939.747802019";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.35, 'avg_explore_ratio': 0.31, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.35, 'avg_fitness': 3.9600000000000017, 'avg_exploit_ratio': 0.34, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.3, 'tick_id': 2800, 'fittest_gene': '1-2-2-1-0-1-2-0-0-0-2-1-0-0-1-1-2-1-0-2'}";"2";"/record_generation_server";"1650482939.295516967";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.4, 'avg_explore_ratio': 0.28, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.3, 'avg_fitness': 2.9699999999999998, 'avg_exploit_ratio': 0.32, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.4, 'tick_id': 2700, 'fittest_gene': '1-2-2-2-0-1-2-0-0-0-2-1-0-0-1-1-2-1-2-2'}";"2";"/record_generation_server";"1650482938.824877023";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.46, 'avg_explore_ratio': 0.21, 'fittest_explore_ratio': 0.15, 'fittest_exploit_ratio': 0.35, 'avg_fitness': 2.5740000000000003, 'avg_exploit_ratio': 0.33, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.5, 'tick_id': 2600, 'fittest_gene': '1-2-2-2-0-1-1-2-0-1-1-2-0-1-1-2-2-2-2-2'}";"2";"/record_generation_server";"1650482938.356404066";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.44, 'avg_explore_ratio': 0.25, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.3, 'avg_fitness': 2.375999999999999, 'avg_exploit_ratio': 0.31, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.4, 'tick_id': 2500, 'fittest_gene': '1-2-2-2-0-1-2-0-0-0-2-1-0-0-1-1-2-1-2-2'}";"2";"/record_generation_server";"1650482937.874922990";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.42, 'avg_explore_ratio': 0.27, 'fittest_explore_ratio': 0.15, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 2.376, 'avg_exploit_ratio': 0.31, 'max_fitness': 3.465, 'fittest_observe_ratio': 0.45, 'tick_id': 2400, 'fittest_gene': '1-2-2-2-0-1-1-2-0-1-1-2-0-1-1-2-2-1-2-2'}";"2";"/record_generation_server";"1650482937.396714925";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.45, 'avg_explore_ratio': 0.29, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.25, 'avg_fitness': 3.9599999999999995, 'avg_exploit_ratio': 0.26, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.4, 'tick_id': 2300, 'fittest_gene': '1-2-2-2-0-1-2-2-0-0-1-0-0-0-1-1-2-0-2-2'}";"2";"/record_generation_server";"1650482936.928152084";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.41, 'avg_explore_ratio': 0.27, 'fittest_explore_ratio': 0.35, 'fittest_exploit_ratio': 0.25, 'avg_fitness': 3.9600000000000017, 'avg_exploit_ratio': 0.32, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.4, 'tick_id': 2200, 'fittest_gene': '1-2-2-2-0-1-2-2-0-0-1-0-0-0-1-1-2-0-2-2'}";"2";"/record_generation_server";"1650482936.465117931";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.4, 'avg_explore_ratio': 0.24, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.3, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.36, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.4, 'tick_id': 2100, 'fittest_gene': '1-2-2-2-0-1-2-2-0-0-1-1-0-0-1-1-2-0-2-2'}";"2";"/record_generation_server";"1650482936.002093076";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.39, 'avg_explore_ratio': 0.25, 'fittest_explore_ratio': 0.25, 'fittest_exploit_ratio': 0.35, 'avg_fitness': 3.959999999999998, 'avg_exploit_ratio': 0.36, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.4, 'tick_id': 2000, 'fittest_gene': '1-2-2-2-1-1-2-2-0-0-1-1-0-0-1-1-2-0-2-2'}";"2";"/record_generation_server";"1650482935.564001083";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.41, 'avg_explore_ratio': 0.2, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 2.376000000000002, 'avg_exploit_ratio': 0.39, 'max_fitness': 2.475, 'fittest_observe_ratio': 0.4, 'tick_id': 1900, 'fittest_gene': '1-2-2-2-1-1-2-2-0-0-1-1-0-1-1-1-2-0-2-2'}";"2";"/record_generation_server";"1650482935.068948984";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.4, 'avg_explore_ratio': 0.21, 'fittest_explore_ratio': 0.25, 'fittest_exploit_ratio': 0.35, 'avg_fitness': 2.573999999999998, 'avg_exploit_ratio': 0.39, 'max_fitness': 2.6399999999999966, 'fittest_observe_ratio': 0.4, 'tick_id': 1800, 'fittest_gene': '1-2-2-2-0-1-2-2-0-0-1-1-0-1-0-1-2-1-2-2'}";"2";"/record_generation_server";"1650482934.597992897";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.39, 'avg_explore_ratio': 0.17, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 2.376, 'avg_exploit_ratio': 0.44, 'max_fitness': 3.465, 'fittest_observe_ratio': 0.4, 'tick_id': 1700, 'fittest_gene': '1-2-2-2-0-1-2-2-0-0-1-1-0-1-1-1-2-1-2-2'}";"2";"/record_generation_server";"1650482934.146120071";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.4, 'avg_explore_ratio': 0.16, 'fittest_explore_ratio': 0.15, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 3.9600000000000017, 'avg_exploit_ratio': 0.44, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.4, 'tick_id': 1600, 'fittest_gene': '1-2-2-2-1-1-2-2-0-0-1-1-0-1-1-1-2-1-2-2'}";"2";"/record_generation_server";"1650482933.714178085";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.37, 'avg_explore_ratio': 0.21, 'fittest_explore_ratio': 0.15, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.42, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.4, 'tick_id': 1500, 'fittest_gene': '1-2-2-2-1-1-2-2-0-0-1-1-0-1-1-1-2-1-2-2'}";"2";"/record_generation_server";"1650482933.267671108";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.35, 'avg_explore_ratio': 0.22, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 3.959999999999998, 'avg_exploit_ratio': 0.43, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.4, 'tick_id': 1400, 'fittest_gene': '1-2-2-2-1-1-2-2-0-0-1-1-0-1-0-1-2-1-2-2'}";"2";"/record_generation_server";"1650482932.787659883";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.36, 'avg_explore_ratio': 0.2, 'fittest_explore_ratio': 0.25, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 3.9600000000000017, 'avg_exploit_ratio': 0.44, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.3, 'tick_id': 1300, 'fittest_gene': '1-2-2-2-1-1-1-2-0-0-1-1-0-1-0-1-2-1-0-2'}";"2";"/record_generation_server";"1650482932.366509914";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.33, 'avg_explore_ratio': 0.24, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 3.9599999999999995, 'avg_exploit_ratio': 0.43, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.35, 'tick_id': 1200, 'fittest_gene': '1-2-2-2-1-1-1-2-0-0-1-1-0-1-0-1-2-1-2-2'}";"2";"/record_generation_server";"1650482931.927629947";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.31, 'avg_explore_ratio': 0.23, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 2.573999999999998, 'avg_exploit_ratio': 0.46, 'max_fitness': 2.6399999999999966, 'fittest_observe_ratio': 0.35, 'tick_id': 1100, 'fittest_gene': '1-2-2-2-1-1-1-2-0-0-1-1-0-1-0-1-2-1-2-2'}";"2";"/record_generation_server";"1650482931.495563030";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.32, 'avg_explore_ratio': 0.27, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.5, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.41, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.3, 'tick_id': 1000, 'fittest_gene': '1-2-2-2-1-1-1-2-0-0-1-1-0-1-0-1-1-1-2-2'}";"2";"/record_generation_server";"1650482931.032538890";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.33, 'avg_explore_ratio': 0.21, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.5, 'avg_fitness': 3.9600000000000017, 'avg_exploit_ratio': 0.46, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.3, 'tick_id': 900, 'fittest_gene': '1-2-2-2-1-1-1-2-0-0-1-1-2-1-0-1-1-1-0-2'}";"2";"/record_generation_server";"1650482930.569416999";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.35, 'avg_explore_ratio': 0.22, 'fittest_explore_ratio': 0.25, 'fittest_exploit_ratio': 0.4, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.43, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.35, 'tick_id': 800, 'fittest_gene': '1-2-0-2-1-1-1-2-0-0-2-1-2-1-0-1-0-1-2-2'}";"2";"/record_generation_server";"1650482930.077800989";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.34, 'avg_explore_ratio': 0.24, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.45, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.42, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.35, 'tick_id': 700, 'fittest_gene': '1-2-2-2-1-1-1-2-0-0-1-1-2-1-0-1-0-1-2-2'}";"2";"/record_generation_server";"1650482929.560024023";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.3, 'avg_explore_ratio': 0.23, 'fittest_explore_ratio': 0.25, 'fittest_exploit_ratio': 0.5, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.47, 'max_fitness': 4.95, 'fittest_observe_ratio': 0.25, 'tick_id': 600, 'fittest_gene': '1-2-0-2-1-1-1-2-0-0-1-1-2-1-0-1-0-1-2-1'}";"2";"/record_generation_server";"1650482929.086858034";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.34, 'avg_explore_ratio': 0.22, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.5, 'avg_fitness': 2.573999999999998, 'avg_exploit_ratio': 0.44, 'max_fitness': 2.6399999999999966, 'fittest_observe_ratio': 0.3, 'tick_id': 500, 'fittest_gene': '1-2-2-2-1-1-1-2-0-0-1-1-2-1-0-1-0-1-2-1'}";"2";"/record_generation_server";"1650482928.604243040";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.33, 'avg_explore_ratio': 0.24, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.25, 'avg_fitness': 3.9599999999999995, 'avg_exploit_ratio': 0.43, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.55, 'tick_id': 400, 'fittest_gene': '1-2-2-2-1-1-2-2-0-0-2-0-2-0-2-2-1-1-2-2'}";"2";"/record_generation_server";"1650482928.156083106";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.34, 'avg_explore_ratio': 0.3, 'fittest_explore_ratio': 0.2, 'fittest_exploit_ratio': 0.5, 'avg_fitness': 3.96, 'avg_exploit_ratio': 0.36, 'max_fitness': 6.93, 'fittest_observe_ratio': 0.3, 'tick_id': 300, 'fittest_gene': '1-2-2-2-1-1-1-2-0-0-1-1-2-1-0-1-0-1-2-1'}";"2";"/record_generation_server";"1650482927.712377071";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.37, 'avg_explore_ratio': 0.43, 'fittest_explore_ratio': 0.3, 'fittest_exploit_ratio': 0.2, 'avg_fitness': 1.5839999999999979, 'avg_exploit_ratio': 0.2, 'max_fitness': 2.6399999999999966, 'fittest_observe_ratio': 0.5, 'tick_id': 200, 'fittest_gene': '1-2-0-0-1-2-1-0-2-0-2-0-2-0-2-2-2-1-2-2'}";"2";"/record_generation_server";"1650482927.230501890";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"{'avg_observe_ratio': 0.39, 'avg_explore_ratio': 0.33, 'fittest_explore_ratio': 0.55, 'fittest_exploit_ratio': 0.15, 'avg_fitness': 2.9699999999999998, 'avg_exploit_ratio': 0.28, 'max_fitness': 7.92, 'fittest_observe_ratio': 0.3, 'tick_id': 100, 'fittest_gene': '1-2-0-0-2-0-0-2-0-2-0-0-0-1-0-1-2-0-0-2'}";"2";"/record_generation_server";"1650482926.760766983";"/rosout";"record_generation_server.py:RecordGenerationServer.handle_request:27"
"Bee initialized with id: 5";"2";"/bees/bee_5";"1650482924.474050045";"/bees/bee_updated,/bees/outcome_processed,/rosout";"bee.py:start_bee_node:97"
"Bee initialized with id: 4";"2";"/bees/bee_4";"1650482924.485986948";"/bees/bee_updated,/bees/outcome_processed,/rosout";"bee.py:start_bee_node:97"
"Bee initialized with id: 1";"2";"/bees/bee_1";"1650482924.389291048";"/bees/bee_updated,/bees/outcome_processed,/rosout";"bee.py:start_bee_node:97"
"Bee initialized with id: 2";"2";"/bees/bee_2";"1650482924.372301101";"/bees/bee_updated,/bees/outcome_processed,/rosout";"bee.py:start_bee_node:97"
"Bee initialized with id: 3";"2";"/bees/bee_3";"1650482924.407849073";"/bees/bee_updated,/bees/outcome_processed,/rosout";"bee.py:start_bee_node:97"
"Ready to record generations of bees. Saving files to high_variance.csv";"2";"/record_generation_server";"1650482922.740031003";"/rosout";"record_generation_server.py:start_server:65"
